Unnamed: 0,neg_word,pos_word,hyphen_word,negative_affix,tokenizer,neg_bytes,neg_correct,soft_neg_correct,pos_bytes,pos_correct,soft_pos_correct,hyphen_bytes,hyphen_correct,soft_hyphen_correct,tokenizer_type,NegMorph,tokenized_into
2982,undatable,datable,un-datable,un,GPT-4,"['und', 'atable']",Incorrect,Correct,['datable'],False,Not segmented,"['un', '-d', 'atable']",Correct,Correct,byte_level_bpe,Under-segmented,und
2983,undatable,datable,un-datable,un,RoBERTa-base,"['und', 'atable']",Incorrect,Correct,"['dat', 'able']",False,Incorrect,"['un', '-', 'dat', 'able']",Correct,Correct,byte_level_bpe,Under-segmented,und
2984,undatable,datable,un-datable,un,XLNet-base,"['unda', 'table']",Incorrect,Correct,"['data', 'ble']",False,Incorrect,"['un', '-', 'da', 'table']",Correct,Correct,sentencepiece,Under-segmented,unda
2985,undatable,datable,un-datable,un,Flan-T5-xxl,"['und', 'a', 'table']",Incorrect,Correct,"['dat', 'able']",False,Incorrect,"['un', '-', 'd', 'a', 'table']",Correct,Correct,sentencepiece,Under-segmented,und
2986,undatable,datable,un-datable,un,LLama-2-13B,"['und', 'atable']",Incorrect,Correct,"['dat', 'able']",False,Incorrect,"['un', '-', 'dat', 'able']",Correct,Correct,sentencepiece,Under-segmented,und
2987,undatable,datable,un-datable,un,ALBERT,"['unda', 'table']",Incorrect,Correct,"['data', 'ble']",False,Incorrect,"['un', '-', 'da', 'table']",Correct,Correct,sentencepiece,Under-segmented,unda
2988,undatable,datable,un-datable,un,BERT-base,"['und', 'atable']",Incorrect,Correct,"['data', 'ble']",False,Incorrect,"['un', '-', 'data', 'ble']",Correct,Correct,wordpiece,Under-segmented,und
2989,undatable,datable,un-datable,un,ELECTRA-base,"['und', 'atable']",Incorrect,Correct,"['data', 'ble']",False,Incorrect,"['un', '-', 'data', 'ble']",Correct,Correct,wordpiece,Under-segmented,und
2990,indecent,decent,in-decent,in,GPT-2,"['ind', 'ec', 'ent']",Incorrect,Correct,"['dec', 'ent']",False,Incorrect,"['in', '-', 'dec', 'ent']",Correct,Correct,byte_level_bpe,Under-segmented,ind
2992,indecent,decent,in-decent,in,GPT-4,"['inde', 'cent']",Incorrect,Correct,"['de', 'cent']",True,Incorrect,"['in', '-de', 'cent']",Correct,Correct,byte_level_bpe,Under-segmented,inde
2993,indecent,decent,in-decent,in,RoBERTa-base,"['ind', 'ec', 'ent']",Incorrect,Correct,"['dec', 'ent']",False,Incorrect,"['in', '-', 'dec', 'ent']",Correct,Correct,byte_level_bpe,Under-segmented,ind
2996,indecent,decent,in-decent,in,LLama-2-13B,"['inde', 'cent']",Incorrect,Correct,['decent'],False,Not segmented,"['in', '-', 'de', 'cent']",Correct,Correct,sentencepiece,Under-segmented,inde
2998,indecent,decent,in-decent,in,BERT-base,"['ind', 'ece', 'nt']",Incorrect,Correct,['decent'],False,Not segmented,"['in', '-', 'decent']",Correct,Correct,wordpiece,Under-segmented,ind
2999,indecent,decent,in-decent,in,ELECTRA-base,"['ind', 'ece', 'nt']",Incorrect,Correct,['decent'],False,Not segmented,"['in', '-', 'decent']",Correct,Correct,wordpiece,Under-segmented,ind
3000,undeciphered,deciphered,un-deciphered,un,GPT-2,"['und', 'ec', 'ip', 'hered']",Incorrect,Correct,"['dec', 'ip', 'hered']",False,Incorrect,"['un', '-', 'dec', 'ip', 'hered']",Correct,Correct,byte_level_bpe,Under-segmented,und
3002,undeciphered,deciphered,un-deciphered,un,GPT-4,"['und', 'ec', 'ipher', 'ed']",Incorrect,Correct,"['dec', 'ipher', 'ed']",False,Incorrect,"['un', '-de', 'cipher', 'ed']",Correct,Correct,byte_level_bpe,Under-segmented,und
3003,undeciphered,deciphered,un-deciphered,un,RoBERTa-base,"['und', 'ec', 'ip', 'hered']",Incorrect,Correct,"['dec', 'ip', 'hered']",False,Incorrect,"['un', '-', 'dec', 'ip', 'hered']",Correct,Correct,byte_level_bpe,Under-segmented,und
3004,undeciphered,deciphered,un-deciphered,un,XLNet-base,"['unde', 'cip', 'her', 'ed']",Incorrect,Correct,"['decipher', 'ed']",False,Incorrect,"['un', '-', 'de', 'cip', 'her', 'ed']",Correct,Correct,sentencepiece,Under-segmented,unde
3005,undeciphered,deciphered,un-deciphered,un,Flan-T5-xxl,"['unde', 'cip', 'he', 'red']",Incorrect,Correct,"['de', 'cip', 'he', 'red']",True,Incorrect,"['un', '-', 'de', 'cip', 'he', 'red']",Correct,Correct,sentencepiece,Under-segmented,unde
3006,undeciphered,deciphered,un-deciphered,un,LLama-2-13B,"['und', 'e', 'ci', 'pher', 'ed']",Incorrect,Correct,"['de', 'ci', 'pher', 'ed']",True,Incorrect,"['un', '-', 'de', 'ci', 'pher', 'ed']",Correct,Correct,sentencepiece,Under-segmented,und
3007,undeciphered,deciphered,un-deciphered,un,ALBERT,"['unde', 'cip', 'her', 'ed']",Incorrect,Correct,"['decipher', 'ed']",False,Incorrect,"['un', '-', 'dec', 'i', 'pher', 'ed']",Correct,Correct,sentencepiece,Under-segmented,unde
3008,undeciphered,deciphered,un-deciphered,un,BERT-base,"['und', 'ec', 'ip', 'hered']",Incorrect,Correct,"['dec', 'ip', 'hered']",False,Incorrect,"['un', '-', 'dec', 'ip', 'hered']",Correct,Correct,wordpiece,Under-segmented,und
3009,undeciphered,deciphered,un-deciphered,un,ELECTRA-base,"['und', 'ec', 'ip', 'hered']",Incorrect,Correct,"['dec', 'ip', 'hered']",False,Incorrect,"['un', '-', 'dec', 'ip', 'hered']",Correct,Correct,wordpiece,Under-segmented,und
3010,indecisive,decisive,in-decisive,in,GPT-2,"['ind', 'ec', 'isive']",Incorrect,Correct,"['dec', 'isive']",False,Incorrect,"['in', '-', 'dec', 'isive']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3013,indecisive,decisive,in-decisive,in,RoBERTa-base,"['ind', 'ec', 'isive']",Incorrect,Correct,"['dec', 'isive']",False,Incorrect,"['in', '-', 'dec', 'isive']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3016,indecisive,decisive,in-decisive,in,LLama-2-13B,"['inde', 'cis', 'ive']",Incorrect,Correct,"['decis', 'ive']",False,Incorrect,"['in', '-', 'de', 'cis', 'ive']",Correct,Correct,sentencepiece,Under-segmented,inde
3018,indecisive,decisive,in-decisive,in,BERT-base,"['ind', 'ec', 'isi', 've']",Incorrect,Correct,['decisive'],False,Not segmented,"['in', '-', 'decisive']",Correct,Correct,wordpiece,Under-segmented,ind
3019,indecisive,decisive,in-decisive,in,ELECTRA-base,"['ind', 'ec', 'isi', 've']",Incorrect,Correct,['decisive'],False,Not segmented,"['in', '-', 'decisive']",Correct,Correct,wordpiece,Under-segmented,ind
3020,undeclared,declared,un-declared,un,GPT-2,"['und', 'e', 'cl', 'ared']",Incorrect,Correct,"['decl', 'ared']",False,Incorrect,"['un', '-', 'decl', 'ared']",Correct,Correct,byte_level_bpe,Under-segmented,und
3022,undeclared,declared,un-declared,un,GPT-4,"['unde', 'clared']",Incorrect,Correct,"['decl', 'ared']",False,Incorrect,"['un', '-de', 'clared']",Correct,Correct,byte_level_bpe,Under-segmented,unde
3023,undeclared,declared,un-declared,un,RoBERTa-base,"['und', 'e', 'cl', 'ared']",Incorrect,Correct,"['decl', 'ared']",False,Incorrect,"['un', '-', 'decl', 'ared']",Correct,Correct,byte_level_bpe,Under-segmented,und
3025,undeclared,declared,un-declared,un,Flan-T5-xxl,"['unde', 'cla', 'red']",Incorrect,Correct,['declared'],False,Not segmented,"['un', '-', 'de', 'cla', 'red']",Correct,Correct,sentencepiece,Under-segmented,unde
3026,undeclared,declared,un-declared,un,LLama-2-13B,"['und', 'ec', 'la', 'red']",Incorrect,Correct,['declared'],False,Not segmented,"['un', '-', 'dec', 'la', 'red']",Correct,Correct,sentencepiece,Under-segmented,und
3027,undeclared,declared,un-declared,un,ALBERT,"['unde', 'clar', 'ed']",Incorrect,Correct,['declared'],False,Not segmented,"['un', '-', 'de', 'clar', 'ed']",Correct,Correct,sentencepiece,Under-segmented,unde
3028,undeclared,declared,un-declared,un,BERT-base,"['und', 'ec', 'lar', 'ed']",Incorrect,Correct,['declared'],False,Not segmented,"['un', '-', 'declared']",Correct,Correct,wordpiece,Under-segmented,und
3029,undeclared,declared,un-declared,un,ELECTRA-base,"['und', 'ec', 'lar', 'ed']",Incorrect,Correct,['declared'],False,Not segmented,"['un', '-', 'declared']",Correct,Correct,wordpiece,Under-segmented,und
3030,indecorous,decorous,in-decorous,in,GPT-2,"['ind', 'ec', 'orous']",Incorrect,Correct,"['dec', 'orous']",False,Incorrect,"['in', '-', 'dec', 'orous']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3032,indecorous,decorous,in-decorous,in,GPT-4,"['inde', 'cor', 'ous']",Incorrect,Correct,"['decor', 'ous']",False,Incorrect,"['in', '-de', 'cor', 'ous']",Correct,Correct,byte_level_bpe,Under-segmented,inde
3033,indecorous,decorous,in-decorous,in,RoBERTa-base,"['ind', 'ec', 'orous']",Incorrect,Correct,"['dec', 'orous']",False,Incorrect,"['in', '-', 'dec', 'orous']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3036,indecorous,decorous,in-decorous,in,LLama-2-13B,"['inde', 'cor', 'ous']",Incorrect,Correct,"['decor', 'ous']",False,Incorrect,"['in', '-', 'decor', 'ous']",Correct,Correct,sentencepiece,Under-segmented,inde
3038,indecorous,decorous,in-decorous,in,BERT-base,"['ind', 'ec', 'orous']",Incorrect,Correct,"['decor', 'ous']",False,Incorrect,"['in', '-', 'decor', 'ous']",Correct,Correct,wordpiece,Under-segmented,ind
3039,indecorous,decorous,in-decorous,in,ELECTRA-base,"['ind', 'ec', 'orous']",Incorrect,Correct,"['decor', 'ous']",False,Incorrect,"['in', '-', 'decor', 'ous']",Correct,Correct,wordpiece,Under-segmented,ind
3040,undedicated,dedicated,un-dedicated,un,GPT-2,"['und', 'ed', 'icated']",Incorrect,Correct,"['ded', 'icated']",False,Incorrect,"['un', '-', 'ded', 'icated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3042,undedicated,dedicated,un-dedicated,un,GPT-4,"['unded', 'icated']",Incorrect,Correct,"['ded', 'icated']",False,Incorrect,"['un', '-d', 'ed', 'icated']",Correct,Correct,byte_level_bpe,Under-segmented,unded
3043,undedicated,dedicated,un-dedicated,un,RoBERTa-base,"['und', 'ed', 'icated']",Incorrect,Correct,"['ded', 'icated']",False,Incorrect,"['un', '-', 'ded', 'icated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3044,undedicated,dedicated,un-dedicated,un,XLNet-base,"['unde', 'dicate', 'd']",Incorrect,Correct,['dedicated'],False,Not segmented,"['un', '-', 'de', 'dicate', 'd']",Correct,Correct,sentencepiece,Under-segmented,unde
3045,undedicated,dedicated,un-dedicated,un,Flan-T5-xxl,"['unde', 'dic', 'ated']",Incorrect,Correct,['dedicated'],False,Not segmented,"['un', '-', 'de', 'dic', 'ated']",Correct,Correct,sentencepiece,Under-segmented,unde
3046,undedicated,dedicated,un-dedicated,un,LLama-2-13B,"['und', 'edic', 'ated']",Incorrect,Correct,['dedicated'],False,Not segmented,"['un', '-', 'ded', 'ic', 'ated']",Correct,Correct,sentencepiece,Under-segmented,und
3048,undedicated,dedicated,un-dedicated,un,BERT-base,"['und', 'ed', 'icated']",Incorrect,Correct,['dedicated'],False,Not segmented,"['un', '-', 'dedicated']",Correct,Correct,wordpiece,Under-segmented,und
3049,undedicated,dedicated,un-dedicated,un,ELECTRA-base,"['und', 'ed', 'icated']",Incorrect,Correct,['dedicated'],False,Not segmented,"['un', '-', 'dedicated']",Correct,Correct,wordpiece,Under-segmented,und
3050,nondeductible,deductible,non-deductible,non,GPT-2,"['n', 'ond', 'ed', 'uct', 'ible']",Incorrect,Incorrect,"['ded', 'uct', 'ible']",False,Incorrect,"['non', '-', 'ded', 'uct', 'ible']",Correct,Correct,byte_level_bpe,Over-segmented,n
3052,nondeductible,deductible,non-deductible,non,GPT-4,"['n', 'ond', 'educt', 'ible']",Incorrect,Incorrect,"['ded', 'uct', 'ible']",False,Incorrect,"['non', '-d', 'educt', 'ible']",Correct,Correct,byte_level_bpe,Over-segmented,n
3053,nondeductible,deductible,non-deductible,non,RoBERTa-base,"['n', 'ond', 'ed', 'uct', 'ible']",Incorrect,Incorrect,"['ded', 'uct', 'ible']",False,Incorrect,"['non', '-', 'ded', 'uct', 'ible']",Correct,Correct,byte_level_bpe,Over-segmented,n
3056,nondeductible,deductible,non-deductible,non,LLama-2-13B,"['n', 'ond', 'ed', 'uct', 'ible']",Incorrect,Incorrect,"['ded', 'uct', 'ible']",False,Incorrect,"['non', '-', 'ded', 'uct', 'ible']",Correct,Correct,sentencepiece,Over-segmented,n
3060,indefeasible,defeasible,in-defeasible,in,GPT-2,"['ind', 'efe', 'as', 'ible']",Incorrect,Correct,"['def', 'eas', 'ible']",False,Incorrect,"['in', '-', 'def', 'eas', 'ible']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3063,indefeasible,defeasible,in-defeasible,in,RoBERTa-base,"['ind', 'efe', 'as', 'ible']",Incorrect,Correct,"['def', 'eas', 'ible']",False,Incorrect,"['in', '-', 'def', 'eas', 'ible']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3066,indefeasible,defeasible,in-defeasible,in,LLama-2-13B,"['inde', 'fe', 'as', 'ible']",Incorrect,Correct,"['defe', 'as', 'ible']",False,Incorrect,"['in', '-', 'de', 'fe', 'as', 'ible']",Correct,Correct,sentencepiece,Under-segmented,inde
3068,indefeasible,defeasible,in-defeasible,in,BERT-base,"['ind', 'efe', 'asi', 'ble']",Incorrect,Correct,"['def', 'ea', 'sible']",False,Incorrect,"['in', '-', 'def', 'ea', 'sible']",Correct,Correct,wordpiece,Under-segmented,ind
3069,indefeasible,defeasible,in-defeasible,in,ELECTRA-base,"['ind', 'efe', 'asi', 'ble']",Incorrect,Correct,"['def', 'ea', 'sible']",False,Incorrect,"['in', '-', 'def', 'ea', 'sible']",Correct,Correct,wordpiece,Under-segmented,ind
3070,undefeated,defeated,un-defeated,un,GPT-2,"['und', 'efeated']",Incorrect,Correct,"['def', 'e', 'ated']",True,Incorrect,"['un', '-', 'def', 'e', 'ated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3072,undefeated,defeated,un-defeated,un,GPT-4,"['undef', 'eated']",Incorrect,Correct,"['def', 'eated']",False,Incorrect,"['un', '-def', 'eated']",Correct,Correct,byte_level_bpe,Under-segmented,undef
3073,undefeated,defeated,un-defeated,un,RoBERTa-base,"['und', 'efeated']",Incorrect,Correct,"['def', 'e', 'ated']",True,Incorrect,"['un', '-', 'def', 'e', 'ated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3074,undefeated,defeated,un-defeated,un,XLNet-base,['undefeated'],Not segmented,Correct,['defeated'],False,Not segmented,"['un', '-', 'def', 'e', 'ated']",Correct,Correct,sentencepiece,Under-segmented,undefeated
3075,undefeated,defeated,un-defeated,un,Flan-T5-xxl,"['unde', 'f', 'e', 'ated']",Incorrect,Correct,['defeated'],False,Not segmented,"['un', '-', 'de', 'f', 'e', 'ated']",Correct,Correct,sentencepiece,Under-segmented,unde
3076,undefeated,defeated,un-defeated,un,LLama-2-13B,"['und', 'efe', 'ated']",Incorrect,Correct,['defeated'],False,Not segmented,"['un', '-', 'de', 'fe', 'ated']",Correct,Correct,sentencepiece,Under-segmented,und
3077,undefeated,defeated,un-defeated,un,ALBERT,['undefeated'],Not segmented,Correct,['defeated'],False,Not segmented,"['un', '-', 'de', 'feat', 'ed']",Correct,Correct,sentencepiece,Under-segmented,undefeated
3078,undefeated,defeated,un-defeated,un,BERT-base,['undefeated'],Not segmented,Correct,['defeated'],False,Not segmented,"['un', '-', 'defeated']",Correct,Correct,wordpiece,Under-segmented,undefeated
3079,undefeated,defeated,un-defeated,un,ELECTRA-base,['undefeated'],Not segmented,Correct,['defeated'],False,Not segmented,"['un', '-', 'defeated']",Correct,Correct,wordpiece,Under-segmented,undefeated
3080,undefined,defined,un-defined,un,GPT-2,"['und', 'efined']",Incorrect,Correct,['defined'],False,Not segmented,"['un', '-', 'defined']",Correct,Correct,byte_level_bpe,Under-segmented,und
3082,undefined,defined,un-defined,un,GPT-4,['undefined'],Not segmented,Correct,['defined'],False,Not segmented,"['un', '-defined']",Correct,Correct,byte_level_bpe,Under-segmented,undefined
3083,undefined,defined,un-defined,un,RoBERTa-base,"['und', 'efined']",Incorrect,Correct,['defined'],False,Not segmented,"['un', '-', 'defined']",Correct,Correct,byte_level_bpe,Under-segmented,und
3086,undefined,defined,un-defined,un,LLama-2-13B,['undefined'],Not segmented,Correct,['defined'],False,Not segmented,"['un', '-', 'defined']",Correct,Correct,sentencepiece,Under-segmented,undefined
3088,undefined,defined,un-defined,un,BERT-base,"['und', 'efined']",Incorrect,Correct,['defined'],False,Not segmented,"['un', '-', 'defined']",Correct,Correct,wordpiece,Under-segmented,und
3089,undefined,defined,un-defined,un,ELECTRA-base,"['und', 'efined']",Incorrect,Correct,['defined'],False,Not segmented,"['un', '-', 'defined']",Correct,Correct,wordpiece,Under-segmented,und
3090,indefinite,definite,in-definite,in,GPT-2,"['ind', 'ef', 'inite']",Incorrect,Correct,"['def', 'inite']",False,Correct,"['in', '-', 'def', 'inite']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3093,indefinite,definite,in-definite,in,RoBERTa-base,"['ind', 'ef', 'inite']",Incorrect,Correct,"['def', 'inite']",False,Correct,"['in', '-', 'def', 'inite']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3094,indefinite,definite,in-definite,in,XLNet-base,['indefinite'],Not segmented,Correct,['definite'],False,Correct,"['in', '-', 'de', 'finite']",Correct,Correct,sentencepiece,Under-segmented,indefinite
3097,indefinite,definite,in-definite,in,ALBERT,['indefinite'],Not segmented,Correct,['definite'],False,Correct,"['in', '-', 'def', 'in', 'ite']",Correct,Correct,sentencepiece,Under-segmented,indefinite
3098,indefinite,definite,in-definite,in,BERT-base,['indefinite'],Not segmented,Correct,['definite'],False,Correct,"['in', '-', 'definite']",Correct,Correct,wordpiece,Under-segmented,indefinite
3099,indefinite,definite,in-definite,in,ELECTRA-base,['indefinite'],Not segmented,Correct,['definite'],False,Correct,"['in', '-', 'definite']",Correct,Correct,wordpiece,Under-segmented,indefinite
3100,indehiscent,dehiscent,in-dehiscent,in,GPT-2,"['ind', 'e', 'his', 'cent']",Incorrect,Correct,"['de', 'his', 'cent']",True,Incorrect,"['in', '-', 'de', 'his', 'cent']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3102,indehiscent,dehiscent,in-dehiscent,in,GPT-4,"['inde', 'his', 'cent']",Incorrect,Correct,"['de', 'his', 'cent']",True,Incorrect,"['in', '-de', 'his', 'cent']",Correct,Correct,byte_level_bpe,Under-segmented,inde
3103,indehiscent,dehiscent,in-dehiscent,in,RoBERTa-base,"['ind', 'e', 'his', 'cent']",Incorrect,Correct,"['de', 'his', 'cent']",True,Incorrect,"['in', '-', 'de', 'his', 'cent']",Correct,Correct,byte_level_bpe,Under-segmented,ind
3106,indehiscent,dehiscent,in-dehiscent,in,LLama-2-13B,"['inde', 'his', 'cent']",Incorrect,Correct,"['de', 'his', 'cent']",True,Incorrect,"['in', '-', 'de', 'his', 'cent']",Correct,Correct,sentencepiece,Under-segmented,inde
3108,indehiscent,dehiscent,in-dehiscent,in,BERT-base,"['ind', 'eh', 'is', 'cent']",Incorrect,Correct,"['de', 'his', 'cent']",True,Incorrect,"['in', '-', 'de', 'his', 'cent']",Correct,Correct,wordpiece,Under-segmented,ind
3109,indehiscent,dehiscent,in-dehiscent,in,ELECTRA-base,"['ind', 'eh', 'is', 'cent']",Incorrect,Correct,"['de', 'his', 'cent']",True,Incorrect,"['in', '-', 'de', 'his', 'cent']",Correct,Correct,wordpiece,Under-segmented,ind
3120,undelineated,delineated,un-delineated,un,GPT-2,"['und', 'eline', 'ated']",Incorrect,Correct,"['d', 'eline', 'ated']",False,Incorrect,"['un', '-', 'd', 'eline', 'ated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3122,undelineated,delineated,un-delineated,un,GPT-4,"['und', 'eline', 'ated']",Incorrect,Correct,"['d', 'eline', 'ated']",False,Incorrect,"['un', '-d', 'eline', 'ated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3123,undelineated,delineated,un-delineated,un,RoBERTa-base,"['und', 'eline', 'ated']",Incorrect,Correct,"['d', 'eline', 'ated']",False,Incorrect,"['un', '-', 'd', 'eline', 'ated']",Correct,Correct,byte_level_bpe,Under-segmented,und
3124,undelineated,delineated,un-delineated,un,XLNet-base,"['unde', 'line', 'ated']",Incorrect,Correct,"['de', 'line', 'ated']",True,Incorrect,"['un', '-', 'de', 'line', 'ated']",Correct,Correct,sentencepiece,Under-segmented,unde
3125,undelineated,delineated,un-delineated,un,Flan-T5-xxl,"['unde', 'line', 'ated']",Incorrect,Correct,"['de', 'line', 'ated']",True,Incorrect,"['un', '-', 'de', 'line', 'ated']",Correct,Correct,sentencepiece,Under-segmented,unde
3126,undelineated,delineated,un-delineated,un,LLama-2-13B,"['und', 'eline', 'ated']",Incorrect,Correct,"['del', 'ine', 'ated']",False,Incorrect,"['un', '-', 'd', 'eline', 'ated']",Correct,Correct,sentencepiece,Under-segmented,und
3127,undelineated,delineated,un-delineated,un,ALBERT,"['unde', 'line', 'ated']",Incorrect,Correct,"['de', 'line', 'ated']",True,Incorrect,"['un', '-', 'de', 'line', 'ated']",Correct,Correct,sentencepiece,Under-segmented,unde
